"countrycode","country","year","polity5","democracy","gdppc","military","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"SAU","SAUDI ARABIA",1978,-10,0,14914.1542686138,16.7365737918065,NA,NA,NA,NA,NA,1.4996097056851,NA,NA,NA,NA,5381902,47.4235131000156,NA,37.93330914608,44.7691658421512,44.9125645737099,17398933.4106445,NA,NA,NA,NA,NA,NA,NA,60.685,59.014,62.562,NA,NA,NA,NA,"Asia","Western Asia",0.083,-2.326,-0.737,-1.705,-1.761,-1.067,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.5,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1979,-10,0,19611.565126033,15.7688118060346,91.8754730224609,NA,76.1753005981445,50.4179496765137,43.67837,1.18423782645011,NA,NA,NA,NA,5703698,47.2729622080271,NA,33.6959817842304,87.0852388864372,87.2846183260415,24200586.3189697,NA,NA,NA,NA,NA,NA,NA,61.518,59.808,63.444,NA,NA,NA,NA,"Asia","Western Asia",0.083,-2.326,-0.737,-1.705,-1.761,-1.067,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.5,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1980,-10,0,27205.6452285141,12.6133592387894,NA,NA,NA,NA,NA,0.95363193095851,NA,NA,NA,NA,6047997,47.1280491706593,NA,27.3646692157748,70.2905296586652,70.4665073207524,27575687.4084473,NA,NA,NA,NA,NA,NA,NA,62.444,60.791,64.297,NA,NA,NA,NA,"Asia","Western Asia",0.094,-2.326,-0.737,-1.705,-1.071,-1.067,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1981,-10,0,28703.35585508,13.2652388797364,NA,NA,NA,NA,NA,0.97181916912509,NA,NA,NA,NA,6420551,46.9784135349131,NA,28.1129735773629,55.6440431663442,55.8014376178588,63559974.6704102,NA,NA,NA,NA,NA,1.45819997787476,NA,63.252,61.61,65.097,NA,NA,NA,NA,"Asia","Western Asia",0.094,-2.326,-0.737,-1.705,-1.071,-1.067,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1982,-10,0,22454.4843169614,17.720246395916,NA,NA,NA,NA,NA,1.55234574575413,NA,NA,NA,NA,6824486,46.8235341352398,NA,38.3801543399057,36.8350298892649,36.912900705725,106845016.479492,NA,NA,NA,NA,NA,NA,NA,64.008,62.376,65.85,NA,NA,NA,NA,"Asia","Western Asia",0.094,-2.326,-0.737,-1.705,-1.071,-1.067,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1983,-10,0,17809.5527471054,16.9729273217747,NA,NA,NA,NA,NA,2.11029649015882,NA,NA,NA,NA,7252941,46.6780027577778,NA,48.070752518553,34.697295601868,34.9686636412614,87215164.1845703,NA,NA,NA,NA,NA,NA,NA,64.719,63.096,66.56,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1984,-10,0,15541.1312184609,19.0043483638924,NA,NA,NA,NA,NA,2.70140763548551,NA,NA,NA,NA,7697307,46.5544248137693,NA,50.7227949653428,33.6838087918767,34.0894843992739,76677856.4453125,NA,NA,NA,NA,NA,NA,NA,65.391,63.777,67.233,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1985,-10,0,12745.41992535,16.9952008673515,NA,NA,NA,NA,NA,3.60333547691049,NA,NA,NA,NA,8151779,46.4563011337771,NA,54.4326872485504,27.6445211447861,28.10899311062,65694435.1196289,NA,NA,NA,NA,NA,NA,NA,66.027,64.42,67.868,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1986,-10,0,10078.2896080512,NA,NA,NA,NA,NA,NA,4.84255636295882,NA,NA,NA,NA,8628639,46.3609962127283,NA,57.0293770573256,23.1470283478854,23.943284598958,53661560.0585938,NA,NA,NA,NA,NA,NA,NA,66.648,65.051,68.485,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1987,-10,0,9385.98469519899,16.896414193661,NA,NA,NA,NA,NA,5.61429092234779,NA,NA,NA,NA,9130194,46.2636449714382,NA,53.9427478180668,27.2523746977218,28.0081795220358,38028629.3029785,NA,NA,NA,NA,NA,NA,NA,67.242,65.656,69.074,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1988,-10,0,9165.49615323397,15.1518818830933,NA,NA,NA,NA,NA,6.23080670097634,NA,NA,NA,NA,9629165,46.1944359863432,NA,53.4940502663992,26.19177456012,27.0050726562585,27824182.510376,NA,NA,NA,NA,NA,NA,NA,67.814,66.24,69.637,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1989,-10,0,9413.58119352769,13.3903165819013,NA,NA,NA,NA,NA,6.25628386988363,NA,NA,NA,NA,10128394,46.1432779964918,NA,50.1866606920309,34.170454056182,34.9346845256811,21340719.2230225,NA,NA,NA,NA,NA,NA,NA,68.359,66.796,70.174,NA,NA,NA,NA,"Asia","Western Asia",0.091,-2.326,-0.829,-1.705,-1.071,-1.266,-1.867,-1.376,1.628,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1990,-10,0,11054.7495049666,14.0242926458954,NA,NA,NA,NA,NA,5.6360024970206,NA,NA,0,NA,10640691,46.0923731362935,NA,44.2215538278191,46.4263034955234,47.2009452516739,18856508.2550049,NA,NA,NA,NA,NA,2.4964001179,NA,68.874,67.322,70.683,NA,NA,NA,NA,"Asia","Western Asia",0.108,-1.946,-1.11,-1.016,-1.071,-1.002,-1.867,-1.376,2.301,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.038,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1991,-10,0,11847.1699534218,12.4698079910217,NA,NA,NA,NA,NA,5.36536504192449,NA,NA,NA,NA,11160744,46.0466434854164,NA,44.9547231691358,29.9055063618569,30.6033571366628,17361263.2751465,NA,NA,NA,NA,NA,NA,NA,69.341,67.792,71.152,NA,NA,NA,NA,"Asia","Western Asia",0.108,-1.946,-1.11,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.037,0.801,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-2.181,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1992,-10,0,11730.2687665244,11.2841579833052,NA,NA,NA,NA,NA,5.54252679228818,NA,NA,NA,NA,11686676,46.0069616025154,NA,41.6623489951188,30.7693919537356,31.4732076623802,46489311.2182617,70.8199996948242,79.9700012207031,57.2799987792969,NA,NA,NA,NA,69.799,68.26,71.607,NA,NA,NA,NA,"Asia","Western Asia",0.108,-1.946,-1.11,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.799,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1993,-10,0,10884.8607880777,12.4653722820651,NA,NA,NA,NA,NA,5.99861436044702,NA,NA,NA,NA,12215862,45.9750118329758,NA,44.7927063147008,29.6876073953684,30.4861528754163,31526954.6508789,NA,NA,NA,NA,NA,NA,NA,70.208,68.672,72.021,NA,NA,NA,NA,"Asia","Western Asia",0.108,-1.946,-1.11,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.799,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1994,-10,0,10601.9196697805,10.644781673538,NA,NA,NA,NA,NA,6.08596882839816,NA,NA,NA,NA,12750040,45.9481617312573,NA,45.1798589573909,26.5482079082086,27.4348819959504,17705608.3679199,NA,NA,NA,NA,NA,NA,NA,70.587,69.056,72.407,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.799,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1995,-10,0,10786.4008952769,9.27846839011516,NA,NA,NA,NA,NA,5.84870161320368,NA,NA,0.011,NA,13289245,45.9244373927939,NA,44.2746171901196,28.1270341731817,29.0242473614603,16143283.8439941,NA,NA,NA,NA,NA,NA,NA,70.944,69.421,72.768,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.799,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,1.155,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1996,-10,0,11471.5045960191,8.46807775904447,NA,NA,NA,NA,NA,5.36780260892541,NA,NA,0.0267,NA,13831009,45.9041057669762,NA,41.6887835729589,33.4650950203584,34.3754116977828,12668327.331543,NA,NA,NA,NA,NA,NA,NA,71.288,69.776,73.109,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.81,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1997,-10,0,11545.3455998551,11.0009354234167,NA,NA,NA,NA,NA,5.3519196053635,NA,NA,0.0521,NA,14374943,45.8869544117876,NA,43.0138978720392,29.2775398263987,30.2153995363377,5084708.21380615,NA,NA,NA,NA,NA,2.2999999523,NA,71.624,70.13,73.433,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.81,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1998,-10,0,9836.05729768574,14.3110374500593,NA,NA,NA,NA,NA,6.14071743143268,NA,NA,0.101,NA,14922185,45.8728231909185,NA,48.8633886135376,21.2667758956326,22.2730147519679,18794771.194458,NA,NA,NA,NA,NA,NA,NA,71.957,70.488,73.743,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.81,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",1999,-10,0,10452.1899400479,11.3819360225849,NA,NA,NA,NA,NA,5.6543197254794,NA,NA,0.494,NA,15472075,45.8607846717392,NA,45.9322372076994,27.124767270241,27.9778749101784,22952583.3129883,NA,NA,NA,NA,NA,NA,NA,72.29,70.845,74.049,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.867,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.81,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2000,-10,0,11714.5623675159,10.5344033130193,NA,NA,NA,NA,NA,4.90093304872369,NA,NA,2.21069,NA,16177722,45.3406048144479,NA,40.2910729286417,41.6691708446825,42.6687976015313,23061107.635498,79.3499984741211,87.0599975585938,69.2900009155273,NA,4.2115941,NA,23,72.607,71.183,74.344,NA,NA,NA,NA,"Asia","Western Asia",0.107,-1.946,-1.187,-1.016,-1.071,-0.766,-1.393,-1.376,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.81,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.045,-0.911,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2001,-10,0,10805.311325122,11.4190048869926,NA,NA,NA,NA,NA,5.13485567314878,NA,NA,4.68105,NA,17041397,44.389115774318,NA,43.0507041111285,33.3526627413963,34.5968576950563,15919257.1640015,NA,NA,NA,NA,4.46173573,NA,21,72.951,71.55,74.689,NA,NA,NA,NA,"Asia","Western Asia",0.106,-1.946,-1.187,-1.016,-0.939,-0.588,-1.393,-1.505,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.809,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.045,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2002,-10,0,10586.0543471363,9.75806380053797,NA,NA,NA,NA,NA,5.03753751642003,NA,NA,6.38471,NA,17910910,43.5290222551506,NA,42.9210347921724,31.342447837027,32.4379936618598,20163053.5125732,NA,NA,NA,NA,4.2493763,2.63,21,73.296,71.907,75.055,NA,NA,NA,NA,"Asia","Western Asia",0.106,-1.946,-1.187,-1.016,-0.939,-0.588,-1.393,-1.505,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.806,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2003,-10,0,11487.220410693,8.68711846455737,NA,NA,NA,NA,NA,4.47188176141973,NA,NA,8.00158,NA,18786767,42.7484888698518,NA,40.5648731772355,37.0345220176731,38.0176108810544,16274446.4874268,NA,NA,NA,NA,3.97909737,2.62,19,73.657,72.267,75.46,NA,NA,NA,NA,"Asia","Western Asia",0.106,-1.946,-1.187,-1.016,-0.939,-0.588,-1.393,-1.505,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.806,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2004,-10,0,13154.4978989446,8.08155565898243,NA,NA,NA,NA,NA,3.86835593326895,NA,NA,10.2345,NA,19669480,42.0380711640572,100,38.5165977348877,42.6409301097693,43.622529277929,23052780.1513672,82.8600006103516,87.5299987792969,76.3399963378906,NA,3.58400965,2.6,19,74.027,72.625,75.901,NA,NA,NA,NA,"Asia","Western Asia",0.106,-1.946,-1.187,-1.016,-0.939,-0.588,-1.393,-1.505,2.631,0.833,0.167,0,0.333,0.333,0.5,0.333,0.667,0.333,0,0.167,0,0,0,0.039,0.806,0.114,-2.319,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2005,-10,0,15975.7473782258,7.73059887481948,115.50853729248,NA,93.7425994873047,108.904922485352,NA,3.1854016709851,NA,NA,12.705,NA,20559890,41.3901922627018,100,34.2555195076907,48.8606315090549,49.9329268031463,25124120.7122803,NA,NA,NA,NA,3.4186728,2.59,19,74.4,72.985,76.359,NA,NA,NA,NA,"Asia","Western Asia",0.11,-1.946,-1.187,-0.422,-0.843,-0.796,-1.393,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.042,0.793,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2006,-10,0,17563.6145370639,7.84836521143522,NA,NA,NA,NA,NA,2.91996194095464,NA,NA,19.4596,NA,21459144,40.7986217903193,100,33.7619580996266,49.6700972841917,50.7560683000309,24059928.894043,NA,NA,NA,NA,3.61922002,2.49,19,74.762,73.329,76.819,NA,NA,NA,NA,"Asia","Western Asia",0.11,-1.946,-1.187,-0.422,-0.843,-0.796,-1.393,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.042,0.793,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.195,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2007,-10,0,18596.1502627898,8.52704997826892,120.881187438965,NA,104.080810546875,114.739822387695,NA,2.74276747836675,NA,NA,30,NA,22368313,40.2580757993719,100,33.8067662415393,47.4394429695294,48.4725676503893,-113440803.527832,NA,NA,NA,NA,3.56229162,2.39,19,75.066,73.615,77.23,NA,NA,NA,NA,"Asia","Western Asia",0.11,-1.946,-1.187,-0.422,-0.843,-0.796,-1.393,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.042,0.788,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.741,-1.179,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2008,-10,0,22320.4888964331,7.35343646797829,123.49730682373,NA,110.493240356445,117.141059875488,NA,2.29269078480924,NA,NA,36,NA,23287877,39.7636830629223,100,30.5115127039387,54.085800995618,55.0244289481432,740000.009536743,NA,NA,NA,NA,2.97100711,2.31,19,75.301,73.829,77.571,NA,NA,NA,NA,"Asia","Western Asia",0.11,-1.946,-1.187,-0.422,-0.843,-0.796,-1.534,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.044,0.787,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.179,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2009,-10,0,17718.3911648365,9.61719999229391,125.763481140137,NA,NA,NA,91.37566,2.83043433137553,NA,NA,38,NA,24217654,39.3107127267865,100,41.723193527879,34.6315417084598,35.7727355951894,310000.002384186,NA,NA,NA,NA,4.29042768,2.31,18,75.447,73.953,77.81,NA,NA,NA,NA,"Asia","Western Asia",0.115,-1.946,-1.159,-0.422,-0.843,-0.772,-1.534,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.045,0.787,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.179,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2010,-10,0,22028.3901426586,8.56567729417753,128.086135732352,NA,NA,NA,97.10889,2.61912238524459,NA,NA,41,2.52961210191147,23978487,38.8946305794525,100,38.6088698481102,37.9011314342465,38.8834681571132,NA,NA,NA,NA,NA,3.64786148,2.31,20,75.616,74.113,78.038,NA,NA,NA,NA,"Asia","Western Asia",0.115,-1.946,-1.159,-0.422,-0.843,-0.709,-1.534,-1.601,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.045,0.78,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.08,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2011,-10,0,27126.7498747702,7.17239914861776,128.024230557425,NA,119.939788818359,124.949378967285,97.10289,2.15288829129967,NA,NA,47.5,2.29968681414688,25091867,38.5111610917868,100,34.0894612999603,49.1612188808623,50.2036438017781,NA,NA,NA,NA,NA,3.68218255,2.25,17,75.808,74.316,78.244,NA,NA,NA,NA,"Asia","Western Asia",0.115,-1.946,-1.159,-0.422,-0.843,-0.709,-1.534,-1.601,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.045,0.78,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.08,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2012,-10,0,28733.4375513452,7.61580760228465,129.348001204547,NA,125.015311205975,131.846054077148,99.75876,2.06209514825132,NA,NA,54,2.48458615351606,26168861,38.1563260936938,100,35.2326927816917,47.4093852263553,48.5007097596571,NA,NA,NA,NA,NA,3.98779845,2.26,15,76.09,74.635,78.48,NA,NA,NA,NA,"Asia","Western Asia",0.115,-1.946,-1.159,-0.422,-0.843,-0.709,-1.534,-1.601,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.046,0.78,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.08,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2013,-10,0,27865.465604962,8.89019141193183,99.3784710993113,NA,95.7418875851079,99.6652948977045,97.73502,2.14783287096443,NA,NA,60.5,2.65185423323901,27624004,37.8264274377698,100,38.1484481310781,44.4564985480281,45.530927478843,NA,94.4300003051758,96.5299987792969,91.370002746582,NA,4.42293596,2.31,13,76.517,75.131,78.792,NA,NA,NA,NA,"Asia","Western Asia",0.105,-2.078,-1.087,-0.422,-0.948,-0.709,-1.509,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.046,0.78,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.08,1.022,-0.689,-1.913,-1.26,-0.081,0.553
"SAU","SAUDI ARABIA",2014,-10,0,27805.4850319422,10.5350604637453,100.7677674866,NA,NA,NA,NA,2.27940419211986,NA,NA,64.7137,2.66292976817046,28309273,37.5180791836604,100,40.7584259766165,40.3219689900701,41.3384300115975,NA,NA,NA,NA,NA,5.15800905,2.34,12,77.116,75.826,79.21,NA,NA,NA,NA,"Asia","Western Asia",0.126,-1.799,-1.087,-0.422,-0.891,-0.709,-1.509,-1.505,0.387,0.833,0.167,0,0.333,0.333,0.5,0.167,0.667,0.333,0,0.167,0,0,0,0.046,0.78,0.114,-1.223,NA,-0.743,-1.984,0.949,-1.069,0.55,-0.275,-1.287,-1.08,1.022,-0.689,-1.913,-1.26,-0.081,0.553
